GCA_000842365.1_ViralProj14309_cds_from_genomic,GCA_002630445.1_ASM263044v1_cds_from_genomic,99.2406389499,0.7714700204,155,177,,,
GCA_000842365.1_ViralProj14309_cds_from_genomic,GCA_002630465.1_ASM263046v1_cds_from_genomic,98.2822140984,2.7986834724,155,177,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000842365.1_ViralProj14309_cds_from_genomic,98.3797101823,2.7391652357,162,177,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000869865.1_ViralProj17141_cds_from_genomic,100,0,182,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000880555.1_ViralProj31285_cds_from_genomic,99.4673805003,1.0692374004,181,181,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000881495.1_ViralProj31281_cds_from_genomic,98.6744181755,2.639376206,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000881515.1_ViralProj31291_cds_from_genomic,98.4601196332,2.7714687247,162,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000883055.1_ViralProj31283_cds_from_genomic,99.6341620591,0.5445031239,180,181,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000885515.1_ViralProj42783_cds_from_genomic,98.2435827432,2.8557332752,164,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000907555.1_ViralProj206478_cds_from_genomic,98.4847386403,2.6200735124,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000908575.1_ViralProj206480_cds_from_genomic,98.3359932376,2.8004705763,174,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000909175.1_ViralProj206479_cds_from_genomic,98.3849446917,2.5771788537,171,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000917515.1_ViralProj240719_cds_from_genomic,98.4074940166,2.7322630138,169,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000917595.1_ViralProj240728_cds_from_genomic,98.6065808298,1.8696230286,150,179,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000917815.1_ViralProj240775_cds_from_genomic,98.3009197656,2.8040041139,157,178,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000918815.1_ViralProj240773_cds_from_genomic,98.7819040924,2.0374890962,166,178,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_000920095.1_ViralProj240727_cds_from_genomic,98.1069921989,2.7894250395,158,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_001503355.1_ViralProj307899_cds_from_genomic,98.5884533002,1.9660642318,161,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_001505915.1_ViralProj307957_cds_from_genomic,98.413556483,2.088102426,159,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_001516995.1_ViralProj308758_cds_from_genomic,98.5122044178,2.4933852784,175,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598425.1_ASM259842v1_cds_from_genomic,98.7700488237,2.5443596045,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598445.1_ASM259844v1_cds_from_genomic,98.513662651,2.6291935878,175,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598465.1_ASM259846v1_cds_from_genomic,98.7750178136,2.4991393926,175,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598485.1_ASM259848v1_cds_from_genomic,98.3594467142,2.7342157443,162,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598505.1_ASM259850v1_cds_from_genomic,98.4925209359,2.6347813718,174,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598525.1_ASM259852v1_cds_from_genomic,98.7130640812,2.5401903158,169,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598545.1_ASM259854v1_cds_from_genomic,98.7267481098,2.5045996734,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598565.1_ASM259856v1_cds_from_genomic,98.290643355,2.8601956521,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002598585.1_ASM259858v1_cds_from_genomic,98.7514209488,2.543666398,175,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002601565.1_ASM260156v1_cds_from_genomic,98.3177938928,2.62623981,174,178,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002603505.1_ASM260350v1_cds_from_genomic,98.4188190527,2.6161733325,169,181,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002614865.1_ASM261486v1_cds_from_genomic,98.0330887863,2.8850413334,178,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002624925.1_ASM262492v1_cds_from_genomic,98.1081996838,2.5895632267,152,181,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002630065.1_ASM263006v1_cds_from_genomic,98.9010054729,2.5533186687,176,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002630445.1_ASM263044v1_cds_from_genomic,98.3277633452,2.7781289257,159,182,,,
GCA_000869865.1_ViralProj17141_cds_from_genomic,GCA_002630465.1_ASM263046v1_cds_from_genomic,99.4858417655,0.9886614753,172,182,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000842365.1_ViralProj14309_cds_from_genomic,98.4243184529,2.5343549517,162,177,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000869865.1_ViralProj17141_cds_from_genomic,99.4676368446,1.0675206148,181,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000880555.1_ViralProj31285_cds_from_genomic,100,0,181,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000881495.1_ViralProj31281_cds_from_genomic,98.6201110396,2.4269996499,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000881515.1_ViralProj31291_cds_from_genomic,98.6070476771,2.5997030972,162,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000883055.1_ViralProj31283_cds_from_genomic,99.5605767131,1.1267241917,179,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000885515.1_ViralProj42783_cds_from_genomic,98.133245252,2.8833527173,164,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000907555.1_ViralProj206478_cds_from_genomic,98.5066196708,2.4142113412,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000908575.1_ViralProj206480_cds_from_genomic,98.2204252075,2.6906120287,175,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000909175.1_ViralProj206479_cds_from_genomic,98.5832907676,2.4160620542,171,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000917515.1_ViralProj240719_cds_from_genomic,98.6388679357,2.5825476504,169,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000917595.1_ViralProj240728_cds_from_genomic,98.6898658315,1.5603732434,150,179,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000917815.1_ViralProj240775_cds_from_genomic,98.4041338843,2.6148864446,157,178,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000918815.1_ViralProj240773_cds_from_genomic,98.8650577254,1.7632045473,166,178,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_000920095.1_ViralProj240727_cds_from_genomic,97.9736704162,2.8691425005,158,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_001503355.1_ViralProj307899_cds_from_genomic,98.4978540773,2.1750353758,160,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_001505915.1_ViralProj307957_cds_from_genomic,98.5022677548,2.183066911,159,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_001516995.1_ViralProj308758_cds_from_genomic,98.5645516761,2.424904394,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598425.1_ASM259842v1_cds_from_genomic,98.3755312081,2.5542296336,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598445.1_ASM259844v1_cds_from_genomic,98.5706000298,2.431870857,175,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598465.1_ASM259846v1_cds_from_genomic,98.6178600428,2.5536352571,175,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598485.1_ASM259848v1_cds_from_genomic,98.4555370821,2.5391980518,162,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598505.1_ASM259850v1_cds_from_genomic,98.690980458,2.4750035895,174,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598525.1_ASM259852v1_cds_from_genomic,98.5332362354,2.6128488666,169,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598545.1_ASM259854v1_cds_from_genomic,98.5896621358,2.5858435518,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598565.1_ASM259856v1_cds_from_genomic,98.5418797651,2.6769160399,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002598585.1_ASM259858v1_cds_from_genomic,98.4158284587,2.5797976245,175,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002601565.1_ASM260156v1_cds_from_genomic,98.4809880178,2.4621352324,174,178,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002603505.1_ASM260350v1_cds_from_genomic,98.5921264231,2.4719353364,169,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002614865.1_ASM261486v1_cds_from_genomic,98.1874674984,2.8003658411,178,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002624925.1_ASM262492v1_cds_from_genomic,98.0684405888,2.6812994212,152,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002630065.1_ASM263006v1_cds_from_genomic,98.4534329491,2.5393138679,176,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002630445.1_ASM263044v1_cds_from_genomic,98.4907411258,2.6216792817,159,181,,,
GCA_000880555.1_ViralProj31285_cds_from_genomic,GCA_002630465.1_ASM263046v1_cds_from_genomic,99.1945412772,1.3767913144,171,181,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000842365.1_ViralProj14309_cds_from_genomic,99.5185143749,0.5433454458,169,177,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000869865.1_ViralProj17141_cds_from_genomic,98.6746818024,2.6387986042,176,182,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000880555.1_ViralProj31285_cds_from_genomic,98.6201110396,2.4269996499,176,181,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000881495.1_ViralProj31281_cds_from_genomic,100,0,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000881515.1_ViralProj31291_cds_from_genomic,99.2746849349,0.6962514337,170,182,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000883055.1_ViralProj31283_cds_from_genomic,98.4406561364,2.5895934558,174,181,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000885515.1_ViralProj42783_cds_from_genomic,98.9374917387,1.6500393113,172,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000907555.1_ViralProj206478_cds_from_genomic,99.3521885386,0.8091152673,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000908575.1_ViralProj206480_cds_from_genomic,99.1117128527,1.5326813553,183,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000909175.1_ViralProj206479_cds_from_genomic,99.4285134307,0.5422837614,168,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000917515.1_ViralProj240719_cds_from_genomic,99.2991755122,0.7611804888,177,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000917595.1_ViralProj240728_cds_from_genomic,98.7796057176,2.3569344983,157,179,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000917815.1_ViralProj240775_cds_from_genomic,99.2101543604,0.8255806358,162,178,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000918815.1_ViralProj240773_cds_from_genomic,99.0955905834,2.4830517855,162,178,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_000920095.1_ViralProj240727_cds_from_genomic,98.7195738062,1.7330747937,166,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_001503355.1_ViralProj307899_cds_from_genomic,98.1555176834,2.0942693487,156,182,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_001505915.1_ViralProj307957_cds_from_genomic,97.6523576859,2.840629917,164,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_001516995.1_ViralProj308758_cds_from_genomic,99.5355123737,0.4964850251,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598425.1_ASM259842v1_cds_from_genomic,99.4702016814,1.092704312,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598445.1_ASM259844v1_cds_from_genomic,99.5232761785,0.5149581763,183,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598465.1_ASM259846v1_cds_from_genomic,99.6195590511,1.0200728061,183,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598485.1_ASM259848v1_cds_from_genomic,99.6475773931,0.4986647228,170,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598505.1_ASM259850v1_cds_from_genomic,99.2600831076,0.8407908308,170,183,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598525.1_ASM259852v1_cds_from_genomic,99.2551364196,1.2174632485,177,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598545.1_ASM259854v1_cds_from_genomic,99.2448228148,1.1916007745,183,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598565.1_ASM259856v1_cds_from_genomic,99.0881719562,1.5145930215,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002598585.1_ASM259858v1_cds_from_genomic,99.4349346281,1.0900397053,182,183,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002601565.1_ASM260156v1_cds_from_genomic,99.4326439542,0.5980572418,170,178,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002603505.1_ASM260350v1_cds_from_genomic,99.3915134309,0.8378153042,177,181,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002614865.1_ASM261486v1_cds_from_genomic,98.7174838849,1.8730467287,175,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002624925.1_ASM262492v1_cds_from_genomic,98.7776215056,1.3637934151,160,181,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002630065.1_ASM263006v1_cds_from_genomic,99.4579086457,0.9909329658,184,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002630445.1_ASM263044v1_cds_from_genomic,99.1839311749,0.7705374433,167,184,,,
GCA_000881495.1_ViralProj31281_cds_from_genomic,GCA_002630465.1_ASM263046v1_cds_from_genomic,98.4473229622,2.7309410184,167,184,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000842365.1_ViralProj14309_cds_from_genomic,99.2870661719,0.7318562127,158,177,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000869865.1_ViralProj17141_cds_from_genomic,98.4603344403,2.7710697396,162,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000880555.1_ViralProj31285_cds_from_genomic,98.6070476771,2.5997030972,162,181,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000881495.1_ViralProj31281_cds_from_genomic,99.2746849349,0.6962514337,170,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000881515.1_ViralProj31291_cds_from_genomic,100,0,182,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000883055.1_ViralProj31283_cds_from_genomic,98.4230331683,2.7881457596,161,181,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000885515.1_ViralProj42783_cds_from_genomic,98.6243026325,3.6281717996,177,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000907555.1_ViralProj206478_cds_from_genomic,99.3688299078,0.6710373637,167,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000908575.1_ViralProj206480_cds_from_genomic,99.0281596921,1.5813418498,170,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000909175.1_ViralProj206479_cds_from_genomic,98.7511360983,3.4537898843,158,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000917515.1_ViralProj240719_cds_from_genomic,98.792462633,3.3656555252,167,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000917595.1_ViralProj240728_cds_from_genomic,98.7582718627,2.3727295525,162,179,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000917815.1_ViralProj240775_cds_from_genomic,99.1828892962,0.7031496218,167,178,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000918815.1_ViralProj240773_cds_from_genomic,98.6947979075,2.467806641,163,178,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_000920095.1_ViralProj240727_cds_from_genomic,98.7555679634,1.9131462878,177,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_001503355.1_ViralProj307899_cds_from_genomic,98.2469759294,2.0255150168,156,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_001505915.1_ViralProj307957_cds_from_genomic,97.2759370907,4.3005892133,164,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_001516995.1_ViralProj308758_cds_from_genomic,99.3760789317,0.6652173431,170,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598425.1_ASM259842v1_cds_from_genomic,99.2930505999,1.1100040746,167,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598445.1_ASM259844v1_cds_from_genomic,99.3334015123,0.7168000544,169,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598465.1_ASM259846v1_cds_from_genomic,99.1627709686,1.1703508546,169,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598485.1_ASM259848v1_cds_from_genomic,99.2711960483,0.7345329407,159,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598505.1_ASM259850v1_cds_from_genomic,98.7350655376,3.5240320296,160,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598525.1_ASM259852v1_cds_from_genomic,98.5888100843,3.5445199024,167,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598545.1_ASM259854v1_cds_from_genomic,98.5859237391,3.5265031459,173,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598565.1_ASM259856v1_cds_from_genomic,98.5666516005,3.5812970966,174,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002598585.1_ASM259858v1_cds_from_genomic,99.2940326437,1.1123669285,166,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002601565.1_ASM260156v1_cds_from_genomic,99.2610471151,0.7781482705,156,178,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002603505.1_ASM260350v1_cds_from_genomic,99.2534992667,1.0049087844,163,181,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002614865.1_ASM261486v1_cds_from_genomic,98.8600071004,1.9817711603,165,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002624925.1_ASM262492v1_cds_from_genomic,98.8949691929,1.4354379754,170,181,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002630065.1_ASM263006v1_cds_from_genomic,99.2257619902,1.1759153125,170,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002630445.1_ASM263044v1_cds_from_genomic,99.6336629056,0.6355751824,177,182,,,
GCA_000881515.1_ViralProj31291_cds_from_genomic,GCA_002630465.1_ASM263046v1_cds_from_genomic,98.3129626442,2.8670084457,157,182,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000842365.1_ViralProj14309_cds_from_genomic,98.1679184549,2.6962848969,160,177,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000869865.1_ViralProj17141_cds_from_genomic,99.6341620591,0.5445031239,180,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000880555.1_ViralProj31285_cds_from_genomic,99.5603175045,1.1283970761,179,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000881495.1_ViralProj31281_cds_from_genomic,98.4403894793,2.5901676872,174,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000881515.1_ViralProj31291_cds_from_genomic,98.422817027,2.78854487,161,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000883055.1_ViralProj31283_cds_from_genomic,100,0,181,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000885515.1_ViralProj42783_cds_from_genomic,98.1624268888,2.8651545689,163,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000907555.1_ViralProj206478_cds_from_genomic,98.2544285549,2.5559957011,175,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000908575.1_ViralProj206480_cds_from_genomic,98.1591329379,2.7362764261,174,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000909175.1_ViralProj206479_cds_from_genomic,98.3721691901,2.5865676382,170,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000917515.1_ViralProj240719_cds_from_genomic,98.4256328677,2.7555687223,168,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000917595.1_ViralProj240728_cds_from_genomic,98.5166547427,1.872581529,149,179,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000917815.1_ViralProj240775_cds_from_genomic,98.2116566881,2.7956934726,156,178,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000918815.1_ViralProj240773_cds_from_genomic,98.6245707276,2.0152160244,165,178,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_000920095.1_ViralProj240727_cds_from_genomic,98.1190322718,2.8179284764,158,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_001503355.1_ViralProj307899_cds_from_genomic,98.6093550632,2.0493121262,160,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_001505915.1_ViralProj307957_cds_from_genomic,98.4301898465,2.1546986733,156,181,,,
GCA_000883055.1_ViralProj31283_cds_from_genomic,GCA_001516995.1_ViralProj308758_cds_from_genomic,98.3836581883,2.4719190584,174,181,,,
